"LABEL","ORDER_SEQ_ID","ORDER_TYPE_ID","ORD_CREATION_DATE","ORD_START_DATE","ORD_COMPLETION_DATE","REQUESTED_DELIVERY_DATE","DB_INSTANCE","ORD_STATE_ID","ORD_TXN_START_DATE","ORD_TXN_COMPLETION_DATE","ORD_TXN_REASON","VERSION","CREATION_VIEW_ID","STATE_ID","DATE_POS_STARTED","USERNAME","TASK_ID","TASK_TYPE","AUTHOR","COORD_SET_ID","EXECUTION_MODE"
"ACCEPT",4267174,10000,20/04/18,20/04/18,99/12/31,20/04/18,1,4,20/04/18,20/04/18,"Order submitted",4,10212,2,20/04/18,"oms-automation",10157,"A","oms-automation",1016402334,"D"
"ACCEPT",4267176,10000,20/04/18,20/04/18,99/12/31,20/04/18,1,4,20/04/18,20/04/18,"Order submitted",2,10212,2,20/04/18,"oms-automation",10157,"A","oms-automation",1016402307,"D"
"ACCEPT",4267178,10000,20/04/18,20/04/18,99/12/31,20/04/18,1,4,20/04/18,20/04/18,"Order submitted",3,10212,2,20/04/18,"oms-automation",10157,"A","oms-automation",1016402330,"D"
"ACCEPT",4267180,10000,20/04/18,20/04/18,99/12/31,20/04/18,1,4,20/04/18,20/04/18,"Order submitted",2,10212,2,20/04/18,"oms-automation",10157,"A","oms-automation",1016402378,"D"
"ACCEPT",4267182,10000,20/04/18,20/04/18,99/12/31,20/04/18,1,4,20/04/18,20/04/18,"Order submitted",2,10212,2,20/04/18,"oms-automation",10157,"A","oms-automation",1016402389,"D"
"ACCEPT",4267184,10000,20/04/18,20/04/18,99/12/31,20/04/18,1,4,20/04/18,20/04/18,"Order submitted",2,10212,2,20/04/18,"oms-automation",10157,"A","oms-automation",1016402394,"D"
"ACCEPT",4267186,10000,20/04/18,20/04/18,99/12/31,20/04/18,1,4,20/04/18,20/04/18,"Order submitted",2,10212,2,20/04/18,"oms-automation",10157,"A","oms-automation",1016402418,"D"
"ACCEPT",4267188,10000,20/04/18,20/04/18,99/12/31,20/04/18,1,4,20/04/18,20/04/18,"Order submitted",4,10212,2,20/04/18,"oms-automation",10157,"A","oms-automation",1016402447,"D"
"ACCEPT",4267190,10000,20/04/18,20/04/18,99/12/31,20/04/18,1,4,20/04/18,20/04/18,"Order submitted",4,10212,2,20/04/18,"oms-automation",10157,"A","oms-automation",1016402451,"D"
"ACCEPT",4267192,10000,20/04/18,20/04/18,99/12/31,20/04/18,1,4,20/04/18,20/04/18,"Order submitted",4,10212,2,20/04/18,"oms-automation",10157,"A","oms-automation",1016402482,"D"
"ACCEPT",4267194,10000,20/04/18,20/04/18,99/12/31,20/04/18,1,4,20/04/18,20/04/18,"Order submitted",3,10212,2,20/04/18,"oms-automation",10157,"A","oms-automation",1016402487,"D"
"ACCEPT",4267196,10000,20/04/18,20/04/18,99/12/31,20/04/18,1,4,20/04/18,20/04/18,"Order submitted",5,10212,2,20/04/18,"oms-automation",10157,"A","oms-automation",1016402529,"D"
"ACCEPT",4267198,10000,20/04/18,20/04/18,99/12/31,20/04/18,1,4,20/04/18,20/04/18,"Order submitted",2,10212,2,20/04/18,"oms-automation",10157,"A","oms-automation",1016402504,"D"
"ACCEPT",4267200,10000,20/04/18,20/04/18,99/12/31,20/04/18,1,4,20/04/18,20/04/18,"Order submitted",2,10212,2,20/04/18,"oms-automation",10157,"A","oms-automation",1016402547,"D"
"ACCEPT",4267202,10000,20/04/18,20/04/18,99/12/31,20/04/18,1,4,20/04/18,20/04/18,"Order submitted",3,10212,2,20/04/18,"oms-automation",10157,"A","oms-automation",1016402554,"D"
"ACCEPT",4267204,10000,20/04/18,20/04/18,99/12/31,20/04/18,1,4,20/04/18,20/04/18,"Order submitted",2,10212,2,20/04/18,"oms-automation",10157,"A","oms-automation",1016402627,"D"
"ACCEPT",4267206,10000,20/04/18,20/04/18,99/12/31,20/04/18,1,4,20/04/18,20/04/18,"Order submitted",4,10212,2,20/04/18,"oms-automation",10157,"A","oms-automation",1016402571,"D"
"ACCEPT",4267208,10000,20/04/18,20/04/18,99/12/31,20/04/18,1,4,20/04/18,20/04/18,"Order submitted",2,10212,2,20/04/18,"oms-automation",10157,"A","oms-automation",1016402645,"D"
"ACCEPT",4267210,10000,20/04/18,20/04/18,99/12/31,20/04/18,1,4,20/04/18,20/04/18,"Order submitted",3,10212,2,20/04/18,"oms-automation",10157,"A","oms-automation",1016402598,"D"
"ACCEPT",4267212,10000,20/04/18,20/04/18,99/12/31,20/04/18,1,4,20/04/18,20/04/18,"Order submitted",3,10212,2,20/04/18,"oms-automation",10157,"A","oms-automation",1016402604,"D"
"ACCEPT",4267214,10000,20/04/18,20/04/18,99/12/31,20/04/18,1,4,20/04/18,20/04/18,"Order submitted",4,10212,2,20/04/18,"oms-automation",10157,"A","oms-automation",1016402662,"D"
